"matchID","time","time2","hometeam","awayteam","home_goals","away_goals","seven_meter_success","player","event"
189,"10:46",2024-05-02 00:10:46,"SC DHfK Leipzig","Bergischer HC",5,6,0,"Christopher Rudeck","Christopher Rudeck (Bergischer HC) mit einer Parade beim 7-Meter."
216,"36:58",2024-05-02 00:36:58,"SC Magdeburg","Bergischer HC",10,12,0,"Christopher Rudeck","Christopher Rudeck (Bergischer HC) bleibt Sieger im 7-Meter-Duell gegen Kay Smits (SC Magdeburg)."
20,"38:10",2024-05-02 00:38:10,"Bergischer HC","HSG Wetzlar",15,15,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 15:15."
47,"21:48",2024-05-02 00:21:48,"FRISCH AUF! Göppingen","HSG Wetzlar",8,7,0,"Domen Novak","Der 7-Meter von Domen Novak (HSG Wetzlar) landet nicht im Tor."
47,"15:41",2024-05-02 00:15:41,"FRISCH AUF! Göppingen","HSG Wetzlar",7,4,0,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
56,"37:06",2024-05-02 00:37:06,"Füchse Berlin","HSG Wetzlar",16,16,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 16:16."
107,"56:57",2024-05-02 00:56:57,"Hannover-Burgdorf","HSG Wetzlar",21,24,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt. Neue Spielstand: 21:24."
107,"54:47",2024-05-02 00:54:47,"Hannover-Burgdorf","HSG Wetzlar",21,23,0,"Domen Novak","Parade von Domenico Ebner, Domen Novak vergibt von der 7-Meter Linie!"
107,"51:51",2024-05-02 00:51:51,"Hannover-Burgdorf","HSG Wetzlar",19,23,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 19:23."
107,"34:07",2024-05-02 00:34:07,"Hannover-Burgdorf","HSG Wetzlar",10,16,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 10:16."
139,"54:45",2024-05-02 00:54:45,"HSG Wetzlar","Handball Sport Verein Hamburg",23,26,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 23:26."
139,"48:38",2024-05-02 00:48:38,"HSG Wetzlar","Handball Sport Verein Hamburg",21,22,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
139,"44:46",2024-05-02 00:44:46,"HSG Wetzlar","Handball Sport Verein Hamburg",19,20,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 19:20."
139,"41:24",2024-05-02 00:41:24,"HSG Wetzlar","Handball Sport Verein Hamburg",17,19,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 17:19."
140,"31:49",2024-05-02 00:31:49,"HSG Wetzlar","Hannover-Burgdorf",14,16,1,"Domen Novak","31:49:00 14:16 Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
140,"24:14",2024-05-02 00:24:14,"HSG Wetzlar","Hannover-Burgdorf",10,13,1,"Domen Novak","24:14:00 10:13 Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:13."
140,"15:28",2024-05-02 00:15:28,"HSG Wetzlar","Hannover-Burgdorf",7,10,1,"Domen Novak","15:28:00 7:10 Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
141,"29:16",2024-05-02 00:29:16,"HSG Wetzlar","Rhein-Neckar Löwen",10,15,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 10:15."
141,"27:23",2024-05-02 00:27:23,"HSG Wetzlar","Rhein-Neckar Löwen",9,14,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
142,"27:33",2024-05-02 00:27:33,"HSG Wetzlar","SC DHfK Leipzig",14,10,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 14:10."
142,"24:46",2024-05-02 00:24:46,"HSG Wetzlar","SC DHfK Leipzig",12,8,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
142,"8:45",2024-05-02 00:08:45,"HSG Wetzlar","SC DHfK Leipzig",3,3,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
143,"34:05",2024-05-02 00:34:05,"HSG Wetzlar","SG Flensburg-Handewitt",13,16,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 13:16."
144,"8:12",2024-05-02 00:08:12,"HSG Wetzlar","THW Kiel",6,3,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
145,"54:18",2024-05-02 00:54:18,"HSG Wetzlar","TVB Stuttgart",28,0,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
148,"10:13",2024-05-02 00:10:13,"HSG Wetzlar","Bergischer HC",5,4,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 5:4."
148,"9:07",2024-05-02 00:09:07,"HSG Wetzlar","Bergischer HC",4,4,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
148,"3:25",2024-05-02 00:03:25,"HSG Wetzlar","Bergischer HC",2,2,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
149,"38:58",2024-05-02 00:38:58,"HSG Wetzlar","GWD Minden",16,18,0,"Domen Novak","38:43:00 Der Spieler Domen Novak von HSG Wetzlar vergibt den 7-Meter."
149,"35:34",2024-05-02 00:35:34,"HSG Wetzlar","GWD Minden",16,18,1,"Domen Novak","34:35:00 16:17 Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
150,"47:33",2024-05-02 00:47:33,"HSG Wetzlar","HC Erlangen",20,25,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 20:25."
150,"40:38",2024-05-02 00:40:38,"HSG Wetzlar","HC Erlangen",17,23,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
150,"3:17",2024-05-02 00:03:17,"HSG Wetzlar","HC Erlangen",0,2,0,"Domen Novak","3:17:00 1:02 Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
159,"46:15",2024-05-02 00:46:15,"MT Melsungen","HSG Wetzlar",16,17,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 16:17."
184,"41:42",2024-05-02 00:41:42,"Rhein-Neckar Löwen","HSG Wetzlar",27,0,0,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 27:15."
228,"15:10",2024-05-02 00:15:10,"SG Flensburg-Handewitt","HSG Wetzlar",9,6,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
228,"6:22",2024-05-02 00:06:22,"SG Flensburg-Handewitt","HSG Wetzlar",2,3,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
228,"5:18",2024-05-02 00:05:18,"SG Flensburg-Handewitt","HSG Wetzlar",2,2,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 2:2."
242,"43:09",2024-05-02 00:43:09,"TBV Lemgo Lippe","HSG Wetzlar",25,0,0,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
286,"22:37",2024-05-02 00:22:37,"TVB Stuttgart","HSG Wetzlar",9,14,0,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
286,"12:53",2024-05-02 00:12:53,"TVB Stuttgart","HSG Wetzlar",6,7,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
286,"3:28",2024-05-02 00:03:28,"TVB Stuttgart","HSG Wetzlar",1,1,1,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 1:1."
304,"51:08",2024-05-02 00:51:08,"VfL Gummersbach","HSG Wetzlar",31,0,0,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie und bringt den Spielstand auf 31:25."
304,"44:55",2024-05-02 00:44:55,"VfL Gummersbach","HSG Wetzlar",27,0,0,"Domen Novak","Tor von der 7-Meter Linie von Domen Novak (HSG Wetzlar), neuer Spielstand 27:21."
304,"37:47",2024-05-02 00:37:47,"VfL Gummersbach","HSG Wetzlar",23,15,1,"Domen Novak","Der 7-Meter wurde von Domen Novak (HSG Wetzlar) erfolgreich verwandelt."
304,"20:41",2024-05-02 00:20:41,"VfL Gummersbach","HSG Wetzlar",13,9,1,"Domen Novak","Domen Novak (HSG Wetzlar) trifft von der 7-Meter Linie."
21,"59:46",2024-05-02 00:59:46,"Bergischer HC","MT Melsungen",28,0,0,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
21,"56:31",2024-05-02 00:56:31,"Bergischer HC","MT Melsungen",27,0,0,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 27:25."
21,"37:39",2024-05-02 00:37:39,"Bergischer HC","MT Melsungen",17,15,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
21,"34:47",2024-05-02 00:34:47,"Bergischer HC","MT Melsungen",15,13,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 15:13."
65,"23:34",2024-05-02 00:23:34,"Füchse Berlin","MT Melsungen",13,12,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 13:12."
65,"16:07",2024-05-02 00:16:07,"Füchse Berlin","MT Melsungen",10,8,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
80,"18:12",2024-05-02 00:18:12,"GWD Minden","MT Melsungen",5,11,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
80,"3:30",2024-05-02 00:03:30,"GWD Minden","MT Melsungen",0,3,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
99,"46:36",2024-05-02 00:46:36,"Handball Sport Verein Hamburg","MT Melsungen",25,0,0,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
99,"35:17",2024-05-02 00:35:17,"Handball Sport Verein Hamburg","MT Melsungen",22,16,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
99,"1:56",2024-05-02 00:01:56,"Handball Sport Verein Hamburg","MT Melsungen",0,1,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
117,"42:05",2024-05-02 00:42:05,"Hannover-Burgdorf","MT Melsungen",16,17,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
117,"20:57",2024-05-02 00:20:57,"Hannover-Burgdorf","MT Melsungen",8,10,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 8:10."
151,"35:39",2024-05-02 00:35:39,"HSG Wetzlar","MT Melsungen",14,17,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 14:17."
160,"53:54",2024-05-02 00:53:54,"MT Melsungen","SC DHfK Leipzig",25,0,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
160,"42:02",2024-05-02 00:42:02,"MT Melsungen","SC DHfK Leipzig",20,20,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
160,"37:18",2024-05-02 00:37:18,"MT Melsungen","SC DHfK Leipzig",17,18,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
160,"30:56",2024-05-02 00:30:56,"MT Melsungen","SC DHfK Leipzig",16,18,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 16:18."
160,"5:24",2024-05-02 00:05:24,"MT Melsungen","SC DHfK Leipzig",2,4,1,"Timo Kastening","5:24:00 2:04 Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 2:4."
165,"59:50",2024-05-02 00:59:50,"MT Melsungen","ASV Hamm-Westfalen",30,0,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
165,"47:36",2024-05-02 00:47:36,"MT Melsungen","ASV Hamm-Westfalen",22,24,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
167,"11:32",2024-05-02 00:11:32,"MT Melsungen","HC Erlangen",5,6,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
168,"2:35",2024-05-02 00:02:35,"MT Melsungen","Rhein-Neckar Löwen",1,2,0,"Timo Kastening","Der 7-Meter von Timo Kastening (MT Melsungen) landet nicht im Tor."
169,"47:44",2024-05-02 00:47:44,"MT Melsungen","SC Magdeburg",23,23,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
169,"2:02",2024-05-02 00:02:02,"MT Melsungen","SC Magdeburg",1,0,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
170,"16:58",2024-05-02 00:16:58,"MT Melsungen","THW Kiel",6,9,0,"Timo Kastening","Parade von Niklas Landin, Timo Kastening vergibt von der 7-Meter Linie!"
234,"45:54",2024-05-02 00:45:54,"SG Flensburg-Handewitt","MT Melsungen",24,0,0,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 24:19."
234,"31:27",2024-05-02 00:31:27,"SG Flensburg-Handewitt","MT Melsungen",15,13,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
234,"27:19",2024-05-02 00:27:19,"SG Flensburg-Handewitt","MT Melsungen",14,12,1,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 14:12."
234,"21:40",2024-05-02 00:21:40,"SG Flensburg-Handewitt","MT Melsungen",13,8,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 13:8."
287,"34:09",2024-05-02 00:34:09,"TVB Stuttgart","MT Melsungen",10,14,1,"Timo Kastening","Der 7-Meter wurde von Timo Kastening (MT Melsungen) erfolgreich verwandelt."
287,"6:20",2024-05-02 00:06:20,"TVB Stuttgart","MT Melsungen",0,2,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 0:2."
305,"49:15",2024-05-02 00:49:15,"VfL Gummersbach","MT Melsungen",26,0,0,"Timo Kastening","Tor von der 7-Meter Linie von Timo Kastening (MT Melsungen), neuer Spielstand 26:17."
305,"34:31",2024-05-02 00:34:31,"VfL Gummersbach","MT Melsungen",20,12,1,"Timo Kastening","Timo Kastening (MT Melsungen) trifft von der 7-Meter Linie."
21,"29:53",2024-05-02 00:29:53,"Bergischer HC","MT Melsungen",13,10,0,"Peter Johannesson","Peter Johannesson (Bergischer HC) mit einer Parade beim 7-Meter."
22,"54:53",2024-05-02 00:54:53,"Bergischer HC","Rhein-Neckar Löwen",22,24,0,"Peter Johannesson","Peter Johannesson (Bergischer HC) mit einer Parade beim 7-Meter."
25,"27:09",2024-05-02 00:27:09,"Bergischer HC","TBV Lemgo Lippe",15,12,0,"Peter Johannesson","Der Torwart von Bergischer HC, Peter Johannesson pariert den gegebenen 7-Meter."
27,"40:29",2024-05-02 00:40:29,"Bergischer HC","ASV Hamm-Westfalen",22,13,0,"Peter Johannesson","Der Towart von Bergischer HC, Peter Johannesson pariert den gegebenen 7-Meter."
216,"19:38",2024-05-02 00:19:38,"SC Magdeburg","Bergischer HC",4,4,0,"Peter Johannesson","Peter Johannesson (Bergischer HC) mit einer Parade beim 7-Meter."
21,"22:41",2024-05-02 00:22:41,"Bergischer HC","MT Melsungen",8,8,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 8:8."
65,"51:56",2024-05-02 00:51:56,"Füchse Berlin","MT Melsungen",30,0,0,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 30:22."
154,"22:24",2024-05-02 00:22:24,"MT Melsungen","Bergischer HC",12,11,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:11."
156,"49:07",2024-05-02 00:49:07,"MT Melsungen","GWD Minden",27,0,0,"Aidenas Malasinskas","48:33:00 28:24:00 Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
156,"8:40",2024-05-02 00:08:40,"MT Melsungen","GWD Minden",4,5,0,"Aidenas Malasinskas","8:40 Der Spieler Aidenas Malasinskas von MT Melsungen vergibt den 7-Meter."
156,"3:24",2024-05-02 00:03:24,"MT Melsungen","GWD Minden",2,0,1,"Aidenas Malasinskas","3:24:00 2:00 Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
161,"59:57",2024-05-02 00:59:57,"MT Melsungen","SG Flensburg-Handewitt",25,0,1,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
161,"59:25",2024-05-02 00:59:25,"MT Melsungen","SG Flensburg-Handewitt",24,0,0,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
161,"52:41",2024-05-02 00:52:41,"MT Melsungen","SG Flensburg-Handewitt",22,21,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
161,"26:33",2024-05-02 00:26:33,"MT Melsungen","SG Flensburg-Handewitt",12,10,1,"Aidenas Malasinskas","Tor von der 7-Meter Linie von Aidenas Malasinskas (MT Melsungen), neuer Spielstand 12:10."
162,"54:03",2024-05-02 00:54:03,"MT Melsungen","TBV Lemgo Lippe",19,18,1,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
162,"3:30",2024-05-02 00:03:30,"MT Melsungen","TBV Lemgo Lippe",2,1,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
163,"41:01",2024-05-02 00:41:01,"MT Melsungen","TVB Stuttgart",21,18,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
166,"6:17",2024-05-02 00:06:17,"MT Melsungen","FRISCH AUF! Göppingen",3,3,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:3."
170,"59:59",2024-05-02 00:59:59,"MT Melsungen","THW Kiel",18,23,0,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
170,"54:30",2024-05-02 00:54:30,"MT Melsungen","THW Kiel",16,21,1,"Aidenas Malasinskas","Tor von der 7-Meter Linie von Aidenas Malasinskas (MT Melsungen), neuer Spielstand 16:21."
170,"44:30",2024-05-02 00:44:30,"MT Melsungen","THW Kiel",12,18,0,"Aidenas Malasinskas","13:19 Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 13:19."
170,"27:27",2024-05-02 00:27:27,"MT Melsungen","THW Kiel",9,14,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
194,"54:13",2024-05-02 00:54:13,"SC DHfK Leipzig","MT Melsungen",35,0,0,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
243,"53:22",2024-05-02 00:53:22,"TBV Lemgo Lippe","MT Melsungen",25,0,0,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
261,"36:21",2024-05-02 00:36:21,"THW Kiel","MT Melsungen",19,11,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie."
287,"54:11",2024-05-02 00:54:11,"TVB Stuttgart","MT Melsungen",22,22,0,"Aidenas Malasinskas","Der 7-Meter von Aidenas Malasinskas (MT Melsungen) landet nicht im Tor."
287,"50:30",2024-05-02 00:50:30,"TVB Stuttgart","MT Melsungen",19,21,1,"Aidenas Malasinskas","Tor von der 7-Meter Linie von Aidenas Malasinskas (MT Melsungen), neuer Spielstand 19:21."
305,"17:44",2024-05-02 00:17:44,"VfL Gummersbach","MT Melsungen",12,6,1,"Aidenas Malasinskas","Aidenas Malasinskas (MT Melsungen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:6."
305,"5:45",2024-05-02 00:05:45,"VfL Gummersbach","MT Melsungen",4,2,1,"Aidenas Malasinskas","Der 7-Meter wurde von Aidenas Malasinskas (MT Melsungen) erfolgreich verwandelt."
22,"44:24",2024-05-02 00:44:24,"Bergischer HC","Rhein-Neckar Löwen",18,19,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 18:19."
48,"41:08",2024-05-02 00:41:08,"FRISCH AUF! Göppingen","Rhein-Neckar Löwen",18,16,0,"Juri Knorr","Der 7-Meter von Juri Knorr (Rhein-Neckar Löwen) landet nicht im Tor."
48,"36:19",2024-05-02 00:36:19,"FRISCH AUF! Göppingen","Rhein-Neckar Löwen",15,15,1,"Juri Knorr","Juri Knorr (Rhein-Neckar L�wen) trifft von der 7-Meter Linie"
48,"14:02",2024-05-02 00:14:02,"FRISCH AUF! Göppingen","Rhein-Neckar Löwen",5,7,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 5:7."
66,"55:27",2024-05-02 00:55:27,"Füchse Berlin","Rhein-Neckar Löwen",35,0,0,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 35:23."
66,"46:08",2024-05-02 00:46:08,"Füchse Berlin","Rhein-Neckar Löwen",31,0,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
75,"59:44",2024-05-02 00:59:44,"GWD Minden","Rhein-Neckar Löwen",29,0,0,"Juri Knorr","Parade von Malte Semisch, Juri Knorr vergibt von der 7-Meter Linie!"
118,"55:47",2024-05-02 00:55:47,"Hannover-Burgdorf","Rhein-Neckar Löwen",27,0,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
118,"44:35",2024-05-02 00:44:35,"Hannover-Burgdorf","Rhein-Neckar Löwen",22,22,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
118,"43:22",2024-05-02 00:43:22,"Hannover-Burgdorf","Rhein-Neckar Löwen",21,21,1,"Juri Knorr","Der 7-Meter wurde von Juri Knorr (Rhein-Neckar Löwen) erfolgreich verwandelt."
118,"33:49",2024-05-02 00:33:49,"Hannover-Burgdorf","Rhein-Neckar Löwen",16,14,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
118,"29:46",2024-05-02 00:29:46,"Hannover-Burgdorf","Rhein-Neckar Löwen",14,13,1,"Juri Knorr","Der 7-Meter wurde von Juri Knorr (Rhein-Neckar Löwen) erfolgreich verwandelt."
118,"22:21",2024-05-02 00:22:21,"Hannover-Burgdorf","Rhein-Neckar Löwen",11,11,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 11:11."
118,"7:35",2024-05-02 00:07:35,"Hannover-Burgdorf","Rhein-Neckar Löwen",3,5,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 3:5."
127,"45:39",2024-05-02 00:45:39,"HC Erlangen","Rhein-Neckar Löwen",25,0,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
127,"41:38",2024-05-02 00:41:38,"HC Erlangen","Rhein-Neckar Löwen",23,22,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 23:22."
141,"38:02",2024-05-02 00:38:02,"HSG Wetzlar","Rhein-Neckar Löwen",12,19,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:19."
141,"29:54",2024-05-02 00:29:54,"HSG Wetzlar","Rhein-Neckar Löwen",10,16,1,"Juri Knorr","Der 7-Meter wurde von Juri Knorr (Rhein-Neckar Löwen) erfolgreich verwandelt."
141,"15:36",2024-05-02 00:15:36,"HSG Wetzlar","Rhein-Neckar Löwen",7,7,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 7:8."
141,"14:22",2024-05-02 00:14:22,"HSG Wetzlar","Rhein-Neckar Löwen",7,7,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
141,"14:09",2024-05-02 00:14:09,"HSG Wetzlar","Rhein-Neckar Löwen",7,7,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
141,"11:14",2024-05-02 00:11:14,"HSG Wetzlar","Rhein-Neckar Löwen",7,4,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 6:5."
141,"8:44",2024-05-02 00:08:44,"HSG Wetzlar","Rhein-Neckar Löwen",5,3,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) scheitert von der 7-Meter Linie."
168,"22:45",2024-05-02 00:22:45,"MT Melsungen","Rhein-Neckar Löwen",10,12,0,"Juri Knorr","Nebojsa Simic (MT Melsungen) bleibt Sieger im 7-Meter-Duell gegen Juri Knorr (Rhein-Neckar Löwen)."
168,"13:06",2024-05-02 00:13:06,"MT Melsungen","Rhein-Neckar Löwen",7,7,0,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) scheitert von der 7-Meter Linie."
171,"45:21",2024-05-02 00:45:21,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",29,0,0,"Juri Knorr","Felix Hertlein (ASV Hamm-Westfalen) bleibt Sieger im 7-Meter-Duell gegen Juri Knorr (Rhein-Neckar Löwen)."
171,"35:45",2024-05-02 00:35:45,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",24,0,1,"Juri Knorr","Tor von der 7-Meter Linie von Juri Knorr (Rhein-Neckar Löwen), neuer Spielstand 24:15."
171,"31:30",2024-05-02 00:31:30,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",21,12,1,"Juri Knorr","Juri Knorr (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
